date,city,temperature_celsius,humidity_percent,precipitation_mm,weather_condition
2023-11-08,Cardiff,-4.9,81.3,0.9,Overcast
2023-11-09,Cardiff,-1.5,82.9,4.3,Rainy
2023-11-10,Cardiff,-2.4,87.1,0.0,Sunny
2023-11-11,Cardiff,-2.2,81.4,7.5,Rainy
2023-11-12,Cardiff,-10.1,72.4,3.1,Snowy
2023-11-13,Cardiff,-2.3,83.1,0.0,Foggy
2023-11-14,Cardiff,-11.5,62.3,0.0,Rainy
2023-11-15,Cardiff,-8.0,80.8,0.8,Snowy
2023-11-16,Cardiff,-4.6,86.2,0.0,Overcast
2023-11-17,Cardiff,1.5,84.1,0.0,Cloudy
2023-11-18,Cardiff,5.2,86.5,0.0,Snowy
2023-11-19,Cardiff,0.2,80.4,7.6,Rainy
2023-11-20,Cardiff,-6.2,61.4,3.7,Snowy
2023-11-21,Cardiff,-2.7,73.7,0.0,Snowy
2023-11-22,Cardiff,-0.7,79.8,0.5,Snowy
2023-11-23,Cardiff,-11.3,73.9,5.4,Heavy Rain
2023-11-24,Cardiff,-4.5,76.7,6.3,Heavy Rain
2023-11-25,Cardiff,-1.6,92.1,0.0,Cloudy
2023-11-26,Cardiff,-2.4,80.0,1.0,Sunny
2023-11-27,Cardiff,-7.8,68.5,5.6,Rainy
2023-11-28,Cardiff,-7.0,70.8,0.0,Sunny
2023-11-29,Cardiff,-2.2,73.6,0.0,Sunny
2023-11-30,Cardiff,-6.8,60.8,0.0,Cloudy
2023-12-01,Cardiff,-5.8,73.1,5.6,Snowy
2023-12-02,Cardiff,-2.8,89.6,0.0,Overcast
2023-12-03,Cardiff,-6.5,74.6,3.9,Snowy
2023-12-04,Cardiff,-3.2,80.1,11.6,Heavy Rain
2023-12-05,Cardiff,-7.2,87.2,5.4,Heavy Rain
2023-12-06,Cardiff,-1.8,81.9,4.9,Sunny
2023-12-07,Cardiff,-9.0,80.6,0.0,Snowy
2023-12-08,Cardiff,-11.0,67.4,0.0,Sunny
2023-12-09,Cardiff,-0.4,83.7,4.3,Cloudy
2023-12-10,Cardiff,-6.2,66.2,0.0,Overcast
2023-12-11,Cardiff,-9.4,62.5,0.0,Rainy
2023-12-12,Cardiff,-7.0,93.0,8.3,Heavy Rain
2023-12-13,Cardiff,-7.6,71.2,7.4,Rainy
2023-12-14,Cardiff,-8.3,67.2,10.9,Rainy
2023-12-15,Cardiff,-3.4,92.4,0.0,Foggy
2023-12-16,Cardiff,-5.7,72.4,9.7,Rainy
2023-12-17,Cardiff,-6.9,66.0,0.0,Sunny
2023-12-18,Cardiff,-5.8,69.4,0.0,Overcast
2023-12-19,Cardiff,-2.9,78.4,13.0,Snowy
2023-12-20,Cardiff,-5.8,84.5,0.9,Snowy
2023-12-21,Cardiff,-7.6,94.5,4.8,Foggy
2023-12-22,Cardiff,-3.5,71.4,7.1,Snowy
2023-12-23,Cardiff,-7.9,89.5,1.6,Snowy
2023-12-24,Cardiff,-3.9,92.0,3.3,Overcast
2023-12-25,Cardiff,-6.6,73.5,0.0,Cloudy
2023-12-26,Cardiff,-11.7,69.3,4.7,Rainy
2023-12-27,Cardiff,-10.0,65.7,0.0,Overcast
2023-12-28,Cardiff,-0.4,63.4,1.0,Cloudy
2023-12-29,Cardiff,-5.4,82.5,1.0,Snowy
2023-12-30,Cardiff,-1.0,71.4,0.0,Foggy
2023-12-31,Cardiff,-6.8,80.7,0.0,Snowy
2023-01-01,Belfast,-5.1,76.0,3.2,Rainy
2023-01-02,Belfast,-5.3,75.5,0.0,Cloudy
2023-01-03,Belfast,-0.5,91.6,9.7,Snowy
2023-01-04,Belfast,-1.9,94.9,1.3,Overcast
2023-01-05,Belfast,-2.7,92.7,2.0,Foggy
2023-01-06,Belfast,-5.4,80.5,0.0,Overcast
2023-01-07,Belfast,-1.4,73.2,9.7,Heavy Rain
2023-01-08,Belfast,-5.9,92.3,1.0,Overcast
2023-01-09,Belfast,-5.0,61.2,0.0,Sunny
2023-01-10,Belfast,-1.3,93.1,10.4,Rainy
2023-01-11,Belfast,-5.4,87.7,1.6,Overcast
2023-01-12,Belfast,-5.2,61.5,4.7,Foggy
2023-01-13,Belfast,-0.5,67.4,7.4,Rainy
2023-01-14,Belfast,-0.2,77.9,4.4,Overcast
2023-01-15,Belfast,-5.0,79.7,3.7,Snowy
2023-01-16,Belfast,-4.4,83.6,10.5,Rainy
2023-01-17,Belfast,-11.2,73.4,1.1,Sunny
2023-01-18,Belfast,-2.9,81.8,0.0,Sunny
2023-01-19,Belfast,-7.1,69.4,9.1,Rainy
2023-01-20,Belfast,-2.4,60.3,1.4,Foggy
2023-01-21,Belfast,-0.3,67.4,7.6,Rainy
2023-01-22,Belfast,-4.3,83.3,0.0,Overcast
2023-01-23,Belfast,-5.7,85.1,7.3,Snowy
2023-01-24,Belfast,-1.6,90.7,0.0,Foggy
2023-01-25,Belfast,1.5,63.1,11.5,Heavy Rain
2023-01-26,Belfast,-8.0,86.3,0.0,Overcast
2023-01-27,Belfast,-5.1,86.7,6.2,Rainy
2023-01-28,Belfast,-4.6,63.1,0.0,Sunny
2023-01-29,Belfast,-2.6,77.2,8.8,Rainy
2023-01-30,Belfast,-7.2,60.4,3.0,Cloudy
2023-01-31,Belfast,-3.8,71.7,0.0,Cloudy
2023-02-01,Belfast,-1.6,68.7,3.9,Cloudy
2023-02-02,Belfast,-2.0,91.8,2.8,Foggy
2023-02-03,Belfast,0.9,60.7,0.0,Snowy
2023-02-04,Belfast,4.3,82.8,8.4,Heavy Rain
2023-02-05,Belfast,-0.2,60.4,0.0,Overcast
2023-02-06,Belfast,-3.4,69.7,6.1,Heavy Rain
2023-02-07,Belfast,1.8,90.6,9.6,Rainy
2023-02-08,Belfast,2.3,65.6,12.3,Rainy
2023-02-09,Belfast,5.1,91.4,2.8,Cloudy
2023-02-10,Belfast,-2.6,77.4,4.6,Snowy
2023-02-11,Belfast,-6.0,94.9,0.0,Overcast
2023-02-12,Belfast,-0.6,88.7,4.6,Cloudy
2023-02-13,Belfast,-1.5,92.9,8.2,Snowy
2023-02-14,Belfast,5.6,75.5,8.8,Heavy Rain
2023-02-15,Belfast,-4.8,63.5,0.4,Sunny
2023-02-16,Belfast,-1.2,90.1,7.2,Heavy Rain
2023-02-17,Belfast,0.3,78.4,2.2,Sunny
2023-02-18,Belfast,1.6,76.5,3.7,Cloudy
2023-02-19,Belfast,2.3,72.7,0.0,Overcast
2023-02-20,Belfast,-11.1,87.3,0.0,Snowy
2023-02-21,Belfast,2.1,92.6,1.4,Cloudy
2023-02-22,Belfast,-6.0,67.5,2.0,Rainy
2023-02-23,Belfast,1.3,90.3,5.3,Heavy Rain
2023-02-24,Belfast,5.8,75.3,3.1,Overcast
2023-02-25,Belfast,2.0,65.5,7.4,Heavy Rain
2023-02-26,Belfast,0.3,70.2,0.0,Cloudy
2023-02-27,Belfast,6.8,87.6,8.2,Heavy Rain
2023-02-28,Belfast,0.1,71.2,0.0,Snowy
2023-03-01,Belfast,4.0,74.2,0.7,Rainy
2023-03-02,Belfast,7.2,66.8,0.0,Overcast
2023-03-03,Belfast,6.3,81.5,0.0,Rainy
2023-03-04,Belfast,4.8,94.4,8.3,Snowy
2023-03-05,Belfast,3.1,92.7,3.0,Overcast
2023-03-06,Belfast,8.5,68.6,4.7,Rainy
2023-03-07,Belfast,6.5,87.5,2.0,Foggy
2023-03-08,Belfast,6.0,89.6,0.0,Overcast
2023-03-09,Belfast,6.5,64.9,0.0,Foggy
2023-03-10,Belfast,3.0,77.3,0.0,Overcast
2023-03-11,Belfast,5.3,68.0,9.6,Rainy
2023-03-12,Belfast,4.4,85.4,0.0,Sunny
2023-03-13,Belfast,0.4,63.3,3.4,Sunny
2023-03-14,Belfast,10.6,76.6,0.0,Rainy
2023-03-15,Belfast,7.8,83.8,0.0,Foggy
2023-03-16,Belfast,1.3,94.8,0.0,Foggy
2023-03-17,Belfast,7.0,94.8,0.0,Foggy
2023-03-18,Belfast,7.5,92.1,5.5,Heavy Rain
2023-03-19,Belfast,6.4,83.7,0.0,Snowy
2023-03-20,Belfast,5.6,93.7,1.9,Overcast
2023-03-21,Belfast,8.0,83.9,7.9,Snowy
2023-03-22,Belfast,7.4,73.3,0.0,Cloudy
2023-03-23,Belfast,8.9,68.7,0.0,Foggy
2023-03-24,Belfast,9.9,73.9,3.8,Snowy
2023-03-25,Belfast,2.9,72.3,0.0,Sunny
2023-03-26,Belfast,7.4,84.6,0.5,Sunny
2023-03-27,Belfast,9.4,89.2,0.0,Overcast
2023-03-28,Belfast,4.7,72.2,1.1,Cloudy
2023-03-29,Belfast,0.0,89.4,4.6,Snowy
2023-03-30,Belfast,0.1,79.2,0.0,Rainy
2023-03-31,Belfast,6.1,84.3,0.0,Foggy
2023-04-01,Belfast,8.3,85.7,5.6,Heavy Rain
2023-04-02,Belfast,9.1,84.7,0.0,Rainy
2023-04-03,Belfast,7.1,72.7,3.4,Cloudy
2023-04-04,Belfast,8.3,81.9,7.3,Snowy
2023-04-05,Belfast,8.9,86.6,2.7,Overcast
2023-04-06,Belfast,9.6,88.3,0.0,Overcast
2023-04-07,Belfast,9.9,77.2,3.0,Overcast
2023-04-08,Belfast,11.3,85.5,0.1,Foggy
2023-04-09,Belfast,8.4,72.0,2.4,Sunny
2023-04-10,Belfast,8.5,65.6,2.8,Sunny
2023-04-11,Belfast,14.2,87.5,3.1,Snowy
2023-04-12,Belfast,5.8,78.0,0.0,Sunny
2023-04-13,Belfast,7.3,74.3,4.6,Overcast
2023-04-14,Belfast,5.8,75.7,1.9,Sunny
2023-04-15,Belfast,12.2,73.2,0.4,Snowy
2023-04-16,Belfast,10.8,69.9,0.5,Foggy
2023-04-17,Belfast,5.3,75.7,1.4,Snowy
2023-04-18,Belfast,8.1,88.6,9.1,Snowy
2023-04-19,Belfast,13.9,88.3,7.0,Rainy
2023-04-20,Belfast,14.4,87.0,0.0,Cloudy
2023-04-21,Belfast,12.0,73.3,0.0,Snowy
2023-04-22,Belfast,18.4,90.0,0.0,Partly Cloudy
2023-04-23,Belfast,12.2,85.9,4.4,Cloudy
2023-04-24,Belfast,8.2,77.0,8.6,Rainy
2023-04-25,Belfast,10.7,78.4,2.0,Sunny
2023-04-26,Belfast,6.7,87.0,0.0,Rainy
2023-04-27,Belfast,9.8,78.5,8.1,Snowy
2023-04-28,Belfast,7.0,63.0,3.9,Rainy
2023-04-29,Belfast,7.1,91.6,2.0,Foggy
2023-04-30,Belfast,14.9,67.7,0.0,Snowy
2023-05-01,Belfast,14.3,68.3,1.9,Overcast
2023-05-02,Belfast,14.3,65.8,5.7,Heavy Rain
2023-05-03,Belfast,14.8,60.9,0.0,Snowy
2023-05-04,Belfast,12.9,88.6,4.9,Foggy
2023-05-05,Belfast,12.0,80.7,10.2,Heavy Rain
2023-05-06,Belfast,10.3,88.4,0.0,Foggy
2023-05-07,Belfast,15.9,61.4,0.0,Partly Cloudy
2023-05-08,Belfast,11.6,63.9,0.0,Sunny
2023-05-09,Belfast,14.6,84.7,6.5,Heavy Rain
2023-05-10,Belfast,14.6,94.2,4.7,Foggy
2023-05-11,Belfast,12.6,67.4,0.0,Sunny
2023-05-12,Belfast,11.8,63.9,7.8,Snowy
2023-05-13,Belfast,11.7,86.6,6.0,Heavy Rain
2023-05-14,Belfast,10.3,78.4,0.0,Overcast
2023-05-15,Belfast,14.5,89.9,0.0,Sunny
2023-05-16,Belfast,14.7,82.0,6.5,Snowy
2023-05-17,Belfast,14.0,85.3,0.0,Sunny
2023-05-18,Belfast,11.2,91.6,3.4,Overcast
2023-05-19,Belfast,14.1,92.1,8.9,Snowy
2023-05-20,Belfast,9.7,93.9,5.4,Heavy Rain
2023-05-21,Belfast,16.7,81.4,0.0,Partly Cloudy
2023-05-22,Belfast,20.3,61.0,0.0,Partly Cloudy
2023-05-23,Belfast,18.8,61.8,2.9,Foggy
2023-05-24,Belfast,11.1,74.9,1.6,Rainy
2023-05-25,Belfast,10.6,61.2,5.6,Rainy
2023-05-26,Belfast,13.7,81.1,5.3,Heavy Rain
2023-05-27,Belfast,13.1,90.4,4.9,Foggy
2023-05-28,Belfast,7.2,84.6,14.4,Snowy
2023-05-29,Belfast,12.9,82.5,7.7,Rainy
2023-05-30,Belfast,10.3,91.9,0.0,Cloudy
2023-05-31,Belfast,17.4,74.1,0.0,Partly Cloudy
2023-06-01,Belfast,16.1,83.6,6.7,Heavy Rain
2023-06-02,Belfast,9.6,83.1,3.6,Cloudy
2023-06-03,Belfast,12.4,64.1,6.8,Rainy
2023-06-04,Belfast,13.2,79.0,0.0,Overcast
2023-06-05,Belfast,15.3,88.0,0.0,Sunny
2023-06-06,Belfast,18.2,86.4,0.0,Partly Cloudy
2023-06-07,Belfast,17.1,71.6,9.6,Rainy
2023-06-08,Belfast,16.3,94.2,7.9,Snowy
2023-06-09,Belfast,18.1,72.3,4.1,Rainy
2023-06-10,Belfast,12.8,81.6,6.2,Snowy
2023-06-11,Belfast,12.7,89.6,4.5,Sunny
2023-06-12,Belfast,17.6,65.3,1.3,Cloudy
2023-06-13,Belfast,15.9,67.5,6.4,Snowy
2023-06-14,Belfast,13.9,83.4,1.9,Overcast
2023-06-15,Belfast,15.2,68.0,0.0,Partly Cloudy
2023-06-16,Belfast,14.1,63.4,1.7,Foggy
2023-06-17,Belfast,16.4,92.3,6.8,Rainy
2023-06-18,Belfast,19.2,82.9,6.3,Heavy Rain
2023-06-19,Belfast,12.0,69.9,8.2,Rainy
2023-06-20,Belfast,15.8,73.4,0.0,Partly Cloudy
2023-06-21,Belfast,15.8,80.3,0.5,Rainy
2023-06-22,Belfast,15.1,75.0,2.9,Foggy
2023-06-23,Belfast,15.7,84.2,6.5,Heavy Rain
2023-06-24,Belfast,12.5,63.6,1.1,Overcast
2023-06-25,Belfast,14.3,83.9,7.1,Snowy
2023-06-26,Belfast,11.0,92.6,0.0,Cloudy
2023-06-27,Belfast,15.4,67.2,0.0,Sunny
2023-06-28,Belfast,16.4,74.7,0.0,Sunny
2023-06-29,Belfast,14.2,65.9,0.6,Rainy
2023-06-30,Belfast,19.2,62.6,0.0,Sunny
2023-07-01,Belfast,13.2,86.3,0.0,Snowy
2023-07-02,Belfast,16.7,94.3,0.0,Cloudy
2023-07-03,Belfast,14.2,64.6,0.6,Overcast
2023-07-04,Belfast,17.5,87.9,0.0,Partly Cloudy
2023-07-05,Belfast,8.9,90.6,4.8,Cloudy
2023-07-06,Belfast,10.1,94.8,5.4,Heavy Rain
2023-07-07,Belfast,13.1,62.4,2.4,Cloudy
2023-07-08,Belfast,17.1,73.0,2.8,Foggy
2023-07-09,Belfast,14.9,89.5,6.7,Rainy
2023-07-10,Belfast,13.0,91.6,7.3,Heavy Rain
2023-07-11,Belfast,12.3,82.6,4.0,Snowy
2023-07-12,Belfast,12.0,68.0,0.0,Overcast
2023-07-13,Belfast,10.0,77.3,4.6,Foggy
2023-07-14,Belfast,13.8,65.6,0.0,Snowy
2023-07-15,Belfast,14.7,60.9,0.0,Foggy
2023-07-16,Belfast,11.9,71.3,0.0,Cloudy
2023-07-17,Belfast,15.7,91.4,3.4,Foggy
2023-07-18,Belfast,20.0,83.0,2.8,Foggy
2023-07-19,Belfast,8.4,81.6,3.3,Cloudy
2023-07-20,Belfast,15.8,60.7,6.8,Heavy Rain
2023-07-21,Belfast,14.0,84.8,0.5,Foggy
2023-07-22,Belfast,18.9,94.1,5.1,Rainy
2023-07-23,Belfast,11.2,69.5,8.4,Rainy
2023-07-24,Belfast,12.1,78.5,2.1,Cloudy
2023-07-25,Belfast,11.3,91.1,0.0,Foggy
2023-07-26,Belfast,10.5,87.2,0.0,Snowy
2023-07-27,Belfast,13.0,87.4,4.6,Overcast
2023-07-28,Belfast,16.2,81.7,5.7,Snowy
2023-07-29,Belfast,16.1,84.0,6.4,Heavy Rain
2023-07-30,Belfast,14.8,64.4,0.0,Overcast
2023-07-31,Belfast,17.8,67.7,7.0,Rainy
2023-08-01,Belfast,16.3,63.1,0.0,Partly Cloudy
2023-08-02,Belfast,9.9,78.0,0.0,Rainy
2023-08-03,Belfast,12.5,92.3,3.0,Cloudy
2023-08-04,Belfast,14.7,77.4,3.6,Snowy
2023-08-05,Belfast,8.1,68.9,10.8,Rainy
2023-08-06,Belfast,9.7,94.2,7.2,Snowy
2023-08-07,Belfast,7.6,93.2,9.0,Rainy
2023-08-08,Belfast,7.0,62.7,0.0,Cloudy
2023-08-09,Belfast,10.7,67.4,3.0,Overcast
2023-08-10,Belfast,8.9,85.3,2.1,Sunny
2023-08-11,Belfast,9.5,67.8,7.8,Rainy
2023-08-12,Belfast,10.4,87.5,8.5,Heavy Rain
2023-08-13,Belfast,9.5,82.8,0.0,Overcast
2023-08-14,Belfast,12.4,93.3,0.0,Overcast
2023-08-15,Belfast,8.1,85.7,2.2,Cloudy
2023-08-16,Belfast,6.8,73.2,0.0,Sunny
2023-08-17,Belfast,13.9,90.2,0.0,Cloudy
2023-08-18,Belfast,12.2,82.1,3.5,Sunny
2023-08-19,Belfast,13.3,80.1,3.9,Sunny
2023-08-20,Belfast,8.4,77.0,1.6,Sunny
2023-08-21,Belfast,10.9,71.1,0.0,Snowy
2023-08-22,Belfast,9.7,65.6,0.0,Rainy
2023-08-23,Belfast,9.4,72.9,0.0,Rainy
2023-08-24,Belfast,4.7,89.0,3.2,Sunny
2023-08-25,Belfast,14.7,75.8,0.0,Snowy
2023-08-26,Belfast,11.9,88.1,0.0,Rainy
2023-08-27,Belfast,13.4,78.7,0.0,Foggy
2023-08-28,Belfast,14.6,74.9,3.7,Cloudy
2023-08-29,Belfast,10.2,83.5,3.1,Snowy
2023-08-30,Belfast,13.0,67.3,3.1,Sunny
2023-08-31,Belfast,10.0,80.4,3.3,Snowy
2023-09-01,Belfast,7.4,76.6,3.4,Cloudy
2023-09-02,Belfast,1.6,67.8,3.2,Sunny
2023-09-03,Belfast,6.1,75.8,6.1,Rainy
2023-09-04,Belfast,6.7,63.5,3.5,Rainy
2023-09-05,Belfast,2.3,82.0,2.1,Snowy
2023-09-06,Belfast,4.8,78.4,6.7,Snowy
2023-09-07,Belfast,7.0,70.4,2.9,Cloudy
2023-09-08,Belfast,4.3,76.2,3.0,Foggy
2023-09-09,Belfast,7.9,87.3,7.6,Rainy
2023-09-10,Belfast,1.0,64.0,0.0,Snowy
2023-09-11,Belfast,5.4,66.2,0.0,Cloudy
2023-09-12,Belfast,4.8,88.1,9.8,Rainy
2023-09-13,Belfast,6.9,83.8,5.7,Snowy
2023-09-14,Belfast,8.1,90.5,0.0,Foggy
2023-09-15,Belfast,2.6,75.4,0.4,Overcast
2023-09-16,Belfast,2.0,78.1,5.5,Snowy
2023-09-17,Belfast,7.1,78.1,6.0,Heavy Rain
2023-09-18,Belfast,2.0,83.4,0.0,Cloudy
2023-09-19,Belfast,3.6,65.3,0.0,Overcast
2023-09-20,Belfast,1.6,72.3,17.8,Rainy
2023-09-21,Belfast,4.3,81.6,0.0,Overcast
2023-09-22,Belfast,11.9,76.8,1.3,Cloudy
2023-09-23,Belfast,2.9,90.9,5.1,Rainy
2023-09-24,Belfast,7.4,60.2,9.1,Heavy Rain
2023-09-25,Belfast,1.0,64.5,0.0,Rainy
2023-09-26,Belfast,5.8,71.9,0.0,Snowy
2023-09-27,Belfast,-0.3,67.3,11.4,Rainy
2023-09-28,Belfast,3.8,74.2,0.0,Overcast
2023-09-29,Belfast,3.1,80.9,2.6,Cloudy
2023-09-30,Belfast,1.9,76.2,1.7,Overcast
2023-10-01,Belfast,-4.8,93.5,5.9,Snowy
2023-10-02,Belfast,0.1,80.4,0.0,Cloudy
2023-10-03,Belfast,2.7,76.9,2.3,Rainy
2023-10-04,Belfast,-3.2,74.8,5.3,Rainy
2023-10-05,Belfast,2.6,90.1,3.3,Foggy
2023-10-06,Belfast,-1.5,91.6,2.9,Cloudy
2023-10-07,Belfast,3.5,77.2,0.0,Rainy
2023-10-08,Belfast,5.4,68.9,9.5,Rainy
2023-10-09,Belfast,4.2,81.8,0.4,Sunny
2023-10-10,Belfast,-8.4,81.4,0.0,Cloudy
2023-10-11,Belfast,-1.4,75.0,4.1,Sunny
2023-10-12,Belfast,-2.3,63.8,5.4,Rainy
2023-10-13,Belfast,1.7,84.9,8.9,Rainy
2023-10-14,Belfast,-6.5,83.0,2.9,Foggy
2023-10-15,Belfast,1.6,77.1,11.7,Snowy
2023-10-16,Belfast,-1.3,60.0,6.6,Snowy
2023-10-17,Belfast,0.7,69.4,2.8,Overcast
2023-10-18,Belfast,-4.7,70.7,5.8,Snowy
2023-10-19,Belfast,-5.7,91.9,6.8,Rainy
2023-10-20,Belfast,-1.9,92.5,0.0,Overcast
2023-10-21,Belfast,0.6,69.6,3.6,Rainy
2023-10-22,Belfast,3.2,81.7,0.0,Snowy
2023-10-23,Belfast,-1.1,70.5,5.5,Heavy Rain
2023-10-24,Belfast,0.9,77.9,9.7,Rainy
2023-10-25,Belfast,-3.8,61.8,0.4,Cloudy
2023-10-26,Belfast,-1.2,78.8,4.4,Cloudy
2023-10-27,Belfast,-0.3,87.9,0.0,Foggy
2023-10-28,Belfast,2.2,87.8,4.3,Snowy
2023-10-29,Belfast,6.0,84.8,5.3,Rainy
2023-10-30,Belfast,6.9,81.5,0.0,Overcast
2023-10-31,Belfast,-2.0,87.9,0.0,Cloudy
2023-11-01,Belfast,-2.6,73.9,5.1,Snowy
2023-11-02,Belfast,-3.3,68.0,0.0,Sunny
2023-11-03,Belfast,-6.9,90.9,3.8,Overcast
2023-11-04,Belfast,-1.7,94.9,5.4,Heavy Rain
2023-11-05,Belfast,-3.2,67.1,0.0,Cloudy
2023-11-06,Belfast,-1.6,72.4,8.0,Rainy
2023-11-07,Belfast,-4.3,94.2,6.5,Heavy Rain
2023-11-08,Belfast,-2.0,82.8,0.0,Cloudy
2023-11-09,Belfast,-0.5,85.3,11.0,Snowy
2023-11-10,Belfast,-2.4,61.9,14.8,Heavy Rain
2023-11-11,Belfast,-3.4,85.4,1.8,Sunny
2023-11-12,Belfast,-3.4,89.5,4.6,Rainy
2023-11-13,Belfast,-8.1,66.3,5.0,Cloudy
2023-11-14,Belfast,-4.8,74.1,5.3,Heavy Rain
2023-11-15,Belfast,-1.4,94.1,8.5,Heavy Rain
2023-11-16,Belfast,-3.4,67.0,0.0,Sunny
2023-11-17,Belfast,2.8,84.8,5.3,Snowy
2023-11-18,Belfast,1.4,75.9,8.8,Snowy
2023-11-19,Belfast,-1.1,79.1,2.8,Sunny
2023-11-20,Belfast,-3.0,60.7,0.0,Overcast
2023-11-21,Belfast,-1.5,88.9,3.4,Cloudy
2023-11-22,Belfast,-1.6,62.6,0.0,Foggy
2023-11-23,Belfast,-2.7,94.1,7.7,Heavy Rain
2023-11-24,Belfast,-1.9,87.0,4.7,Foggy
2023-11-25,Belfast,-9.5,65.6,2.7,Snowy
2023-11-26,Belfast,2.2,93.9,1.4,Overcast
2023-11-27,Belfast,-3.7,67.8,0.0,Foggy
2023-11-28,Belfast,-5.6,78.3,7.6,Heavy Rain
2023-11-29,Belfast,-1.3,81.0,0.0,Sunny
2023-11-30,Belfast,-1.4,78.5,0.4,Snowy
2023-12-01,Belfast,-9.5,67.5,3.3,Foggy
2023-12-02,Belfast,-2.3,62.4,0.0,Rainy
2023-12-03,Belfast,-7.7,63.2,9.8,Rainy
2023-12-04,Belfast,-7.7,65.3,1.6,Cloudy
2023-12-05,Belfast,-3.9,65.8,3.2,Snowy
2023-12-06,Belfast,-1.0,71.8,1.0,Cloudy
2023-12-07,Belfast,-2.1,89.9,0.4,Overcast
2023-12-08,Belfast,-6.9,71.8,2.3,Overcast
2023-12-09,Belfast,-3.8,85.1,6.1,Rainy
2023-12-10,Belfast,-3.8,83.6,3.5,Cloudy
2023-12-11,Belfast,0.8,60.2,5.4,Heavy Rain
2023-12-12,Belfast,3.2,80.4,0.0,Rainy
2023-12-13,Belfast,-7.5,80.8,10.7,Rainy
2023-12-14,Belfast,-2.5,86.1,0.0,Overcast
2023-12-15,Belfast,-6.4,87.5,4.1,Rainy
2023-12-16,Belfast,-8.4,70.0,1.4,Sunny
2023-12-17,Belfast,-7.8,91.3,0.0,Overcast
2023-12-18,Belfast,-5.0,91.0,6.1,Heavy Rain
2023-12-19,Belfast,-5.5,81.2,0.0,Foggy
2023-12-20,Belfast,-6.4,60.1,5.1,Snowy
2023-12-21,Belfast,-2.8,75.5,16.9,Snowy
2023-12-22,Belfast,-3.8,62.7,0.0,Sunny
2023-12-23,Belfast,-7.6,80.0,0.5,Overcast
2023-12-24,Belfast,-9.5,78.2,8.8,Snowy
2023-12-25,Belfast,-4.4,89.4,1.5,Snowy
2023-12-26,Belfast,-6.2,62.8,5.7,Heavy Rain
2023-12-27,Belfast,-4.8,66.6,6.5,Snowy
2023-12-28,Belfast,-7.4,90.1,1.5,Foggy
2023-12-29,Belfast,-0.4,93.5,5.6,Snowy
2023-12-30,Belfast,-2.9,85.2,9.4,Snowy
2023-12-31,Belfast,-7.0,93.3,6.0,Heavy Rain
2023-01-01,Birmingham,-4.9,88.4,0.0,Snowy
2023-01-02,Birmingham,-0.4,70.0,12.5,Rainy
2023-01-03,Birmingham,-6.4,73.6,2.7,Snowy
2023-01-04,Birmingham,2.2,77.3,5.7,Heavy Rain
2023-01-05,Birmingham,-3.7,72.8,0.0,Foggy
2023-01-06,Birmingham,-11.0,63.3,1.8,Foggy
2023-01-07,Birmingham,-7.4,89.0,1.5,Foggy
2023-01-08,Birmingham,-5.7,66.0,11.8,Snowy
2023-01-09,Birmingham,0.3,86.5,0.0,Snowy
2023-01-10,Birmingham,-7.0,89.4,0.0,Overcast
2023-01-11,Birmingham,0.6,71.1,5.9,Snowy
2023-01-12,Birmingham,-3.7,89.3,3.5,Cloudy
2023-01-13,Birmingham,-3.0,78.6,3.0,Sunny
2023-01-14,Birmingham,-4.9,91.4,0.0,Overcast
2023-01-15,Birmingham,-0.6,87.2,0.0,Foggy
2023-01-16,Birmingham,1.3,92.1,3.5,Foggy
2023-01-17,Birmingham,-4.0,79.9,9.7,Rainy
2023-01-18,Birmingham,-10.7,84.5,4.8,Rainy
2023-01-19,Birmingham,-6.2,62.5,1.6,Rainy
2023-01-20,Birmingham,0.6,67.8,10.8,Rainy
2023-01-21,Birmingham,-1.3,69.2,3.1,Cloudy
2023-01-22,Birmingham,-3.6,79.1,0.0,Overcast
2023-01-23,Birmingham,-4.5,82.4,0.0,Foggy
2023-01-24,Birmingham,-5.4,93.5,0.0,Cloudy
2023-01-25,Birmingham,-2.2,84.5,0.1,Overcast
2023-01-26,Birmingham,-1.2,92.9,6.8,Rainy
2023-01-27,Birmingham,-0.3,84.3,5.6,Snowy
2023-01-28,Birmingham,-3.8,86.7,0.0,Overcast
2023-01-29,Birmingham,-2.4,76.1,4.3,Foggy
2023-01-30,Birmingham,-6.6,83.6,8.7,Snowy
2023-01-31,Birmingham,-6.5,94.1,8.8,Rainy
2023-02-01,Birmingham,2.6,75.7,0.1,Snowy
2023-02-02,Birmingham,-2.8,63.7,0.0,Snowy
2023-02-03,Birmingham,0.4,69.6,1.1,Foggy
2023-02-04,Birmingham,1.2,64.9,5.1,Heavy Rain
2023-02-05,Birmingham,-1.9,79.5,0.0,Foggy
2023-02-06,Birmingham,1.2,83.6,0.0,Foggy
2023-02-07,Birmingham,-2.0,64.0,0.0,Sunny
2023-02-08,Birmingham,1.5,87.0,0.0,Cloudy
2023-02-09,Birmingham,-0.2,85.3,8.1,Heavy Rain
2023-02-10,Birmingham,-2.4,80.2,0.0,Snowy
2023-02-11,Birmingham,1.7,85.0,2.3,Snowy
2023-02-12,Birmingham,0.3,66.9,2.1,Sunny
2023-02-13,Birmingham,0.5,66.6,8.7,Rainy
